"","tBodyAcc-std()-X","tBodyAcc-std()-Y","tBodyAcc-std()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Y","tBodyAccJerk-std()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Y","tBodyGyro-std()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Y","tBodyGyroJerk-std()-Z","tBodyAccMag-std()","tGravityAccMag-std()","tBodyAccJerkMag-std()","tBodyGyroMag-std()","tBodyGyroJerkMag-std()","fBodyAcc-std()-X","fBodyAcc-std()-Y","fBodyAcc-std()-Z","fBodyAccJerk-std()-X","fBodyAccJerk-std()-Y","fBodyAccJerk-std()-Z","fBodyGyro-std()-X","fBodyGyro-std()-Y","fBodyGyro-std()-Z","fBodyAccMag-std()","fBodyBodyAccJerkMag-std()","fBodyBodyGyroMag-std()","fBodyBodyGyroJerkMag-std()"
"1158",-0.98796293,-0.85372267,-0.80910175,-0.98171692,-0.94809613,-0.80793108,-0.98308786,-0.93517947,-0.95623514,-0.94030167,-0.93471126,-0.92202413,-0.92501339,-0.95202995,-0.96379717,-0.87910531,-0.87910531,-0.95156413,-0.90154335,-0.9457256,-0.98935757,-0.84407725,-0.79082196,-0.98446808,-0.93830845,-0.95642873,-0.94934472,-0.93706173,-0.92290119,-0.87991303,-0.94959093,-0.90592751,-0.9455335
"1159",-0.98210355,-0.90372483,-0.90633722,-0.9940017,-0.96692562,-0.92177199,-0.96993777,-0.94905989,-0.91465021,-0.94086155,-0.92503969,-0.94953702,-0.94345093,-0.94849824,-0.97300809,-0.92572279,-0.92572279,-0.90916718,-0.90410224,-0.94404542,-0.9848554,-0.90118299,-0.91718532,-0.97139282,-0.94968563,-0.91866415,-0.94594638,-0.92598759,-0.95264882,-0.94017176,-0.90923283,-0.90840042,-0.9438183
"1160",-0.98174096,-0.91610188,-0.87655432,-0.99174945,-0.97999177,-0.83394221,-0.96751861,-0.95059235,-0.91431194,-0.94124966,-0.90701519,-0.95820909,-0.9420572,-0.95114574,-0.97363317,-0.91128542,-0.91128542,-0.90799977,-0.90655226,-0.94566336,-0.9845865,-0.91416598,-0.87554755,-0.97012556,-0.95443701,-0.92023253,-0.94556112,-0.90251644,-0.96122821,-0.92174919,-0.90849138,-0.91049294,-0.94471775
"1161",-0.9678422,-0.87106969,-0.68553556,-0.99717979,-0.9771119,-0.91650956,-0.9542003,-0.91605736,-0.91501963,-0.93562253,-0.78794844,-0.91958984,-0.90897665,-0.89915921,-0.94851346,-0.74388347,-0.74388347,-0.89703867,-0.72557824,-0.86832157,-0.97260433,-0.87031429,-0.66414663,-0.95948717,-0.90998543,-0.92408329,-0.94637741,-0.77851325,-0.93038689,-0.74761212,-0.8817831,-0.73900323,-0.86979913
"1162",-0.95900583,-0.74773227,-0.69325741,-0.99651264,-0.95275769,-0.69964607,-0.93660434,-0.77701679,-0.88521392,-0.7740983,-0.75869144,-0.89063886,-0.75842951,-0.8750658,-0.90339243,-0.73839307,-0.73839307,-0.83292474,-0.64394956,-0.81936188,-0.9650608,-0.76112672,-0.66902473,-0.94085142,-0.76531585,-0.88735171,-0.79545774,-0.74837438,-0.91147478,-0.76229729,-0.82107226,-0.67451175,-0.81038807
"1163",-0.94770656,-0.7333476,-0.78759576,-0.99486358,-0.97674655,-0.85647682,-0.91368623,-0.75109811,-0.88547374,-0.75488537,-0.87125336,-0.86696971,-0.71427804,-0.89129611,-0.8714636,-0.82864786,-0.82864786,-0.83167521,-0.71262367,-0.83923463,-0.95452163,-0.74591592,-0.78432636,-0.91754705,-0.73414315,-0.89814932,-0.77612018,-0.87769682,-0.8910125,-0.86249668,-0.82914118,-0.73608286,-0.82900978
"1164",-0.95360402,-0.85367867,-0.88287707,-0.99532869,-0.97562957,-0.90370214,-0.92443406,-0.85607278,-0.9136122,-0.88507261,-0.89451558,-0.89447188,-0.82166992,-0.91514621,-0.90019307,-0.88347292,-0.88347292,-0.87112094,-0.82746037,-0.87031015,-0.96025053,-0.86401697,-0.894234,-0.93086518,-0.85435998,-0.92560295,-0.90793727,-0.89792549,-0.91430907,-0.89541524,-0.857867,-0.85472956,-0.86336115
"1165",-0.98466061,-0.92062178,-0.95919646,-0.99595746,-0.97475519,-0.98168781,-0.97437345,-0.9423757,-0.96171935,-0.95979107,-0.94855481,-0.96022575,-0.94177442,-0.95815296,-0.97018681,-0.96575501,-0.96575501,-0.96160496,-0.95267328,-0.96135898,-0.98637039,-0.92473593,-0.96542727,-0.97578868,-0.95014546,-0.96592134,-0.9645389,-0.95753658,-0.96477568,-0.97840907,-0.97177409,-0.96874632,-0.96770646
"1166",-0.98895858,-0.9318028,-0.96331768,-0.99632048,-0.96969085,-0.98225961,-0.98382206,-0.96128647,-0.97433675,-0.96463042,-0.96337421,-0.94670339,-0.95735506,-0.97100888,-0.97559758,-0.97562562,-0.97562562,-0.9759036,-0.96604978,-0.9703274,-0.99005763,-0.92959757,-0.96199483,-0.98398984,-0.96501796,-0.97469041,-0.96795674,-0.9649238,-0.94982191,-0.98023744,-0.97712976,-0.97066483,-0.97421516
"1167",-0.99437148,-0.95606119,-0.97360734,-0.9989156,-0.98226218,-0.95771859,-0.98894832,-0.97345502,-0.98320268,-0.9638585,-0.97401553,-0.96138516,-0.97240176,-0.97814471,-0.98868457,-0.97322122,-0.97322122,-0.98431929,-0.9673226,-0.98176699,-0.99587295,-0.95464682,-0.97158378,-0.99022289,-0.97531257,-0.98150659,-0.9649617,-0.97471557,-0.96240926,-0.97266888,-0.98802158,-0.96995249,-0.98503314
"1168",-0.99296461,-0.96882488,-0.98125522,-0.99545104,-0.98254907,-0.97969125,-0.98656019,-0.96892252,-0.98407918,-0.96454977,-0.96698217,-0.97853166,-0.97118403,-0.97222407,-0.98893574,-0.98201218,-0.98201218,-0.98269995,-0.97133802,-0.97801155,-0.99474443,-0.97319525,-0.98421689,-0.98892037,-0.97078477,-0.98265261,-0.96574195,-0.9673298,-0.98085816,-0.98462724,-0.98159518,-0.97653298,-0.98295326
"1169",-0.99363918,-0.96120128,-0.9655002,-0.99807204,-0.99504209,-0.98742938,-0.98798108,-0.96662129,-0.98464342,-0.96683436,-0.96451319,-0.97958848,-0.97550611,-0.97058662,-0.98548585,-0.98349764,-0.98349764,-0.98553594,-0.96959491,-0.97682691,-0.99500488,-0.96284567,-0.96147476,-0.98850488,-0.96667072,-0.98358711,-0.96794746,-0.96592175,-0.98138617,-0.98702428,-0.98824357,-0.97461931,-0.98020649
"1170",-0.99425829,-0.96095476,-0.96350623,-0.99876034,-0.98999258,-0.97142622,-0.98776175,-0.96603187,-0.9806666,-0.96762404,-0.96850055,-0.97967443,-0.97414828,-0.97021042,-0.98486173,-0.98216151,-0.98216151,-0.98123549,-0.96654097,-0.97377119,-0.99522406,-0.96344775,-0.9643438,-0.9879221,-0.96750779,-0.98117116,-0.96895959,-0.97081878,-0.98218982,-0.98631964,-0.9811686,-0.97117901,-0.97406221
"1171",-0.88191399,-0.73204443,-0.76258679,-0.76092294,-0.75378999,-0.63294198,-0.94521786,-0.89876043,-0.91029851,-0.90218027,-0.88923548,-0.87742149,-0.87474674,-0.9146015,-0.92611143,-0.72063908,-0.72063908,-0.88695667,-0.85110091,-0.88825386,-0.8839871,-0.71069791,-0.7450557,-0.95976457,-0.9097554,-0.92014217,-0.92074923,-0.90134984,-0.89113014,-0.72652445,-0.88247044,-0.87248131,-0.89872366
"1172",-0.95668091,-0.84666382,-0.83354759,-0.95301192,-0.9475417,-0.89602206,-0.94273817,-0.89079739,-0.89746032,-0.89271736,-0.8895068,-0.89154168,-0.8476226,-0.91169802,-0.91794273,-0.90117242,-0.90117242,-0.87889151,-0.85825718,-0.87432305,-0.96243937,-0.85449221,-0.84556125,-0.94832074,-0.89230758,-0.90983774,-0.90807806,-0.89114343,-0.90594986,-0.92420608,-0.88330533,-0.88115207,-0.87069396
"1173",-0.9638708,-0.86710232,-0.89211817,-0.96290566,-0.9398317,-0.9153503,-0.94241145,-0.89356002,-0.9085117,-0.90203753,-0.90757191,-0.92666847,-0.85580981,-0.91716492,-0.92577479,-0.88457364,-0.88457364,-0.87886406,-0.85838388,-0.87144111,-0.96932945,-0.87508067,-0.89801953,-0.94724536,-0.89222123,-0.910094,-0.91941491,-0.91620953,-0.94256579,-0.89209621,-0.87578455,-0.87479012,-0.85805058
"1174",-0.97671912,-0.94015758,-0.91983846,-0.98994901,-0.98004518,-0.96157776,-0.96254641,-0.98153462,-0.97247571,-0.96746433,-0.93245731,-0.96264466,-0.96466122,-0.95151852,-0.98255367,-0.95190647,-0.95190647,-0.96712811,-0.92905732,-0.95379345,-0.97872439,-0.93403414,-0.91002677,-0.96406636,-0.98347856,-0.97619407,-0.97078692,-0.93123991,-0.96403478,-0.95178004,-0.97050955,-0.94275196,-0.9576921
"1175",-0.9756656,-0.95366168,-0.89858895,-0.97767405,-0.96448961,-0.92307652,-0.96132138,-0.98191564,-0.96735946,-0.97189748,-0.92979057,-0.96096281,-0.95907054,-0.94802889,-0.98098549,-0.95727397,-0.95727397,-0.96373859,-0.93078465,-0.95264733,-0.97788656,-0.94804993,-0.88811948,-0.96087741,-0.98382924,-0.96892786,-0.97516633,-0.93026639,-0.96271084,-0.95952341,-0.97206449,-0.94470002,-0.95845893
"1176",-0.98363882,-0.96787212,-0.9534449,-0.99173998,-0.985906,-0.95075776,-0.97449104,-0.98130653,-0.96673391,-0.97514847,-0.96195679,-0.9694575,-0.96150224,-0.96528614,-0.98332459,-0.9711009,-0.9711009,-0.97310229,-0.96555009,-0.97005503,-0.98486681,-0.96703185,-0.95307155,-0.97308098,-0.9850714,-0.96888983,-0.97984611,-0.96346622,-0.97129984,-0.97602434,-0.97191718,-0.97051071,-0.97293696
"1177",-0.98945708,-0.96832004,-0.97065534,-0.99081062,-0.99367744,-0.95831918,-0.9821758,-0.98449487,-0.97935269,-0.98351654,-0.97496145,-0.972351,-0.97570317,-0.97669395,-0.98764444,-0.98163323,-0.98163323,-0.98318986,-0.97785459,-0.97805247,-0.99076728,-0.9655503,-0.97130573,-0.98206843,-0.98619409,-0.98131561,-0.9850374,-0.97631322,-0.97307872,-0.98461806,-0.98181249,-0.98168111,-0.97828605
"1178",-0.99391309,-0.96623203,-0.96887738,-0.99573073,-0.99333853,-0.97966447,-0.98742887,-0.98696671,-0.98641346,-0.98498222,-0.97461276,-0.96804282,-0.97582821,-0.98183226,-0.98970243,-0.98835905,-0.98835905,-0.98861659,-0.9818668,-0.98264364,-0.99531042,-0.96419375,-0.96656139,-0.98831115,-0.98840862,-0.98798007,-0.98749853,-0.9748492,-0.9680081,-0.98937949,-0.98854705,-0.9846645,-0.9836134
"1179",-0.99396962,-0.96179473,-0.97462839,-0.99587701,-0.98799602,-0.98998272,-0.98696712,-0.98162994,-0.98678373,-0.97575254,-0.9677136,-0.96892674,-0.97508267,-0.97968656,-0.98848717,-0.98803246,-0.98803246,-0.98771092,-0.97781714,-0.98288134,-0.99530591,-0.95800762,-0.97299113,-0.98785799,-0.98392874,-0.98689072,-0.97804148,-0.9667816,-0.96889941,-0.98979228,-0.98780263,-0.98162055,-0.9851944
"1180",-0.99428443,-0.95778599,-0.97109837,-0.99623898,-0.98005192,-0.98244373,-0.98982221,-0.98111472,-0.98354938,-0.97738135,-0.97055937,-0.98400749,-0.98072954,-0.98295864,-0.99184492,-0.98614194,-0.98614194,-0.98761791,-0.9735944,-0.98856732,-0.99529736,-0.95581114,-0.96960405,-0.9907997,-0.98268984,-0.98502778,-0.97842488,-0.96882867,-0.98418924,-0.98693812,-0.99043557,-0.97440896,-0.99152824
"1181",-0.99397951,-0.96004745,-0.96819389,-0.99809438,-0.98545488,-0.98036443,-0.99055167,-0.98844108,-0.98587927,-0.98817112,-0.97934503,-0.97978361,-0.97857894,-0.98509402,-0.99077756,-0.98790479,-0.98790479,-0.98827359,-0.98219354,-0.98784221,-0.994858,-0.95357914,-0.96515217,-0.99085863,-0.98877307,-0.98931395,-0.99033941,-0.97983545,-0.98016833,-0.9871357,-0.98782117,-0.98453281,-0.98954689
"1182",-0.99480155,-0.95235576,-0.97998426,-0.99855245,-0.98437748,-0.98659744,-0.9905292,-0.98673982,-0.99026385,-0.98696548,-0.98220082,-0.97066618,-0.97787152,-0.98462444,-0.98967965,-0.98711479,-0.98711479,-0.99304333,-0.98137289,-0.98661138,-0.99581768,-0.9447271,-0.97828023,-0.9911966,-0.98824393,-0.99004624,-0.98910989,-0.98401445,-0.97032627,-0.98692488,-0.99297306,-0.9834933,-0.99096193
"1183",-0.9723627,-0.95282364,-0.96049728,-0.99840062,-0.98344387,-0.98543972,-0.97353595,-0.9723268,-0.9802496,-0.81866258,-0.96604973,-0.87291369,-0.93618202,-0.9745285,-0.955796,-0.94130081,-0.94130081,-0.96983508,-0.69112294,-0.94596374,-0.97830541,-0.95556254,-0.96673267,-0.98041721,-0.97415297,-0.98375784,-0.84193028,-0.96834422,-0.91148196,-0.95364699,-0.9630702,-0.7225048,-0.938125
"1184",-0.91991194,-0.64464667,-0.6894067,-0.89837835,-0.65307188,-0.70540872,-0.89836761,-0.86213549,-0.80111552,-0.84928725,-0.83778402,-0.8380489,-0.72217006,-0.86121584,-0.91885216,-0.6404533,-0.6404533,-0.76440254,-0.79731415,-0.77245903,-0.93218358,-0.66253285,-0.70747104,-0.90304977,-0.86137462,-0.81526668,-0.8820009,-0.84265742,-0.8499282,-0.69272537,-0.73565414,-0.83213181,-0.76511164
"1185",-0.97833512,-0.94381443,-0.87246053,-0.96658125,-0.96533431,-0.80497329,-0.96882452,-0.95647721,-0.94137169,-0.95326613,-0.93469174,-0.95453156,-0.90706709,-0.95894004,-0.96726825,-0.9145314,-0.9145314,-0.95012861,-0.93833742,-0.94829851,-0.9808244,-0.94385609,-0.87424831,-0.96851287,-0.95696257,-0.94257542,-0.96539132,-0.93165491,-0.96041734,-0.92668899,-0.9526963,-0.94877343,-0.94948622
"1186",-0.9574503,-0.88022688,-0.85872936,-0.99491855,-0.99164139,-0.97608401,-0.92710088,-0.87570029,-0.85222055,-0.91286437,-0.90830508,-0.91838535,-0.82276781,-0.91694037,-0.92797056,-0.87796992,-0.87796992,-0.83502038,-0.89536166,-0.8843919,-0.96136382,-0.88946219,-0.87550819,-0.92584297,-0.87924535,-0.84920055,-0.92927216,-0.91231383,-0.93473896,-0.89696708,-0.81481121,-0.91938661,-0.87846351
"1187",-0.95601733,-0.8775559,-0.85534227,-0.99441834,-0.99088385,-0.98431538,-0.92768353,-0.87418472,-0.86053222,-0.91231306,-0.90461345,-0.92501325,-0.83718538,-0.92096107,-0.92894242,-0.88330208,-0.88330208,-0.82951977,-0.86881464,-0.8757266,-0.96034021,-0.88567976,-0.87431273,-0.92719319,-0.87284286,-0.86260062,-0.92909356,-0.91067705,-0.93915036,-0.90415684,-0.80515644,-0.88719926,-0.86385497
"1188",-0.9802114,-0.9510397,-0.93385903,-0.99947247,-0.98709075,-0.95762029,-0.97266176,-0.96023103,-0.97563146,-0.95186421,-0.93097563,-0.96049305,-0.95393087,-0.96825345,-0.97457634,-0.94912054,-0.94912054,-0.96486476,-0.92204652,-0.96588693,-0.98206838,-0.9548525,-0.92924284,-0.97544332,-0.96911199,-0.98152322,-0.95930337,-0.92525819,-0.963882,-0.95331352,-0.96138456,-0.92432939,-0.96971692
"1189",-0.98602043,-0.97308509,-0.96852742,-0.99750697,-0.99542089,-0.99064082,-0.98242917,-0.97948788,-0.98181858,-0.9600139,-0.94542413,-0.96190245,-0.96587664,-0.97601051,-0.98262813,-0.9783744,-0.9783744,-0.98180781,-0.94525093,-0.97790469,-0.98710476,-0.97341247,-0.96690493,-0.9833011,-0.98101625,-0.98162406,-0.96185042,-0.94097445,-0.9640007,-0.98097246,-0.98402723,-0.95058434,-0.98051369
"1190",-0.98843672,-0.97522091,-0.97007518,-0.99460834,-0.99604643,-0.99488536,-0.98492869,-0.97950022,-0.98246092,-0.96534307,-0.96009309,-0.97428779,-0.97376359,-0.98314249,-0.98729511,-0.98156448,-0.98156448,-0.98143317,-0.94941857,-0.98187421,-0.98961973,-0.97572991,-0.96851014,-0.98548762,-0.98094792,-0.98233788,-0.96750835,-0.95619352,-0.9766941,-0.98401748,-0.98001634,-0.95199551,-0.98281515
"1191",-0.99291647,-0.97028747,-0.9680423,-0.9986976,-0.99412712,-0.98667829,-0.98790625,-0.97846348,-0.9918156,-0.9751409,-0.97725913,-0.9769741,-0.97921726,-0.98872568,-0.99047032,-0.98617287,-0.98617287,-0.98690957,-0.97334503,-0.98830283,-0.99395539,-0.96958829,-0.96190907,-0.98811699,-0.98251015,-0.99210814,-0.97630135,-0.97532035,-0.97780024,-0.98700606,-0.98550818,-0.97491661,-0.98963057
"1192",-0.99413545,-0.97259814,-0.97458168,-0.99874218,-0.98777026,-0.97158926,-0.98870444,-0.98013398,-0.99274891,-0.97714243,-0.97354725,-0.97677594,-0.98110781,-0.98627791,-0.99157935,-0.98481616,-0.98481616,-0.98999952,-0.9721205,-0.98823099,-0.99516643,-0.97117454,-0.9711767,-0.9890631,-0.9829617,-0.99368964,-0.97909527,-0.97287542,-0.98050268,-0.98618645,-0.98973751,-0.97239793,-0.98815228
"1193",-0.993251,-0.97994332,-0.94377297,-0.99495469,-0.98276414,-0.9666931,-0.9888332,-0.97644034,-0.98387557,-0.97815585,-0.9574573,-0.97810678,-0.96768127,-0.98341159,-0.99209095,-0.9579827,-0.9579827,-0.9809224,-0.95752101,-0.97870394,-0.99421639,-0.98138784,-0.93509222,-0.99086067,-0.97732746,-0.98612628,-0.98358765,-0.95243449,-0.97951048,-0.95693854,-0.97900219,-0.9576905,-0.97887437
"1194",-0.99241066,-0.95814013,-0.91871918,-0.99450562,-0.9794548,-0.94418449,-0.98916867,-0.98024755,-0.9842253,-0.97645147,-0.96560127,-0.97493729,-0.96907823,-0.98606448,-0.99379095,-0.96997883,-0.96997883,-0.98148474,-0.96074136,-0.978603,-0.99350577,-0.95290036,-0.90822438,-0.99073777,-0.98007323,-0.98587379,-0.97887923,-0.96547733,-0.97410516,-0.97103382,-0.97996229,-0.96113688,-0.97844222
"1195",-0.9593554,-0.95327625,-0.89932143,-0.99682254,-0.98762163,-0.95194672,-0.92100049,-0.95721247,-0.90789911,-0.928445,-0.89507655,-0.93515139,-0.86473458,-0.90377289,-0.9610915,-0.89285193,-0.89285193,-0.85035045,-0.82033469,-0.83733827,-0.96661142,-0.95638283,-0.92031509,-0.93831198,-0.96561103,-0.92671051,-0.95035076,-0.90348028,-0.95105742,-0.91313743,-0.84957189,-0.84587734,-0.83328526
"1196",-0.95117012,-0.82298946,-0.87465106,-0.90887328,-0.81955041,-0.85320668,-0.95431562,-0.93913585,-0.95260063,-0.88898515,-0.92198035,-0.81729206,-0.93340328,-0.94430735,-0.95493533,-0.85445555,-0.85445555,-0.9387958,-0.76308098,-0.94626105,-0.951347,-0.80162347,-0.87257511,-0.95902386,-0.93870672,-0.95906882,-0.89527321,-0.92137152,-0.82390645,-0.85088395,-0.94300439,-0.75658331,-0.94772499
"1197",-0.97720417,-0.84472383,-0.90133844,-0.98734321,-0.89526379,-0.94455894,-0.96356621,-0.95142064,-0.94917065,-0.92776356,-0.92538273,-0.87491137,-0.93795155,-0.94470868,-0.96188805,-0.93287755,-0.93287755,-0.94882433,-0.88184372,-0.94539363,-0.97862942,-0.83914015,-0.89895726,-0.96218997,-0.95490284,-0.95639173,-0.93161388,-0.92504235,-0.88384116,-0.93983765,-0.94601553,-0.88716822,-0.94762876
"1198",-0.9737013,-0.92812366,-0.85739658,-0.9953802,-0.9333436,-0.97422483,-0.95733524,-0.94623263,-0.93572904,-0.94597091,-0.9066723,-0.91744468,-0.92740029,-0.94563961,-0.95862227,-0.92049437,-0.92049437,-0.94853099,-0.92814261,-0.94676246,-0.97560797,-0.93088714,-0.8480004,-0.95559792,-0.95071456,-0.94344824,-0.9550756,-0.89877482,-0.92173578,-0.92840167,-0.95869355,-0.94039629,-0.95614438
"1199",-0.97981457,-0.91073974,-0.90262802,-0.99392968,-0.942505,-0.93436524,-0.9677458,-0.95003541,-0.95683122,-0.96292189,-0.9310816,-0.94798711,-0.94274676,-0.96945039,-0.96957049,-0.90982103,-0.90982103,-0.96311916,-0.92936718,-0.96616146,-0.98166746,-0.91031691,-0.89743187,-0.96722554,-0.95458964,-0.96439227,-0.96948915,-0.92358016,-0.95205794,-0.9132138,-0.96746328,-0.92954595,-0.96643751
"1200",-0.98430034,-0.9327812,-0.94566894,-0.99586794,-0.98422624,-0.96581285,-0.97146508,-0.93803587,-0.96524524,-0.9750752,-0.9530521,-0.95988793,-0.95263617,-0.96214099,-0.96849886,-0.96060159,-0.96060159,-0.96303422,-0.95136345,-0.96177766,-0.98579237,-0.93612481,-0.94567355,-0.97109918,-0.93840918,-0.9677017,-0.98074886,-0.95467165,-0.96559214,-0.97022238,-0.96640778,-0.96038593,-0.96594188
"1201",-0.97962637,-0.92689701,-0.94370229,-0.99780587,-0.99037318,-0.983432,-0.96375075,-0.93888598,-0.96046406,-0.97381707,-0.93856902,-0.95858723,-0.95442293,-0.94834797,-0.96493725,-0.95363276,-0.95363276,-0.9585015,-0.94948353,-0.9558574,-0.9823904,-0.93218727,-0.94397337,-0.96397799,-0.94189533,-0.96039317,-0.97873231,-0.94066753,-0.96434913,-0.96382227,-0.96157077,-0.96374712,-0.96488505
"1202",-0.98043741,-0.94694353,-0.95991585,-0.99833387,-0.99338936,-0.97704655,-0.96594235,-0.95692692,-0.9711446,-0.98101586,-0.94905532,-0.97207822,-0.96637577,-0.95643341,-0.97262734,-0.96322298,-0.96322298,-0.96562455,-0.95577369,-0.96243338,-0.98243087,-0.94927082,-0.95854312,-0.96456152,-0.9607072,-0.96677853,-0.98505987,-0.94908033,-0.9764332,-0.96935043,-0.96470646,-0.96580469,-0.96321146
"1203",-0.98580779,-0.96065847,-0.96958719,-0.99819537,-0.9885666,-0.98702201,-0.97292972,-0.95677082,-0.97554637,-0.98150289,-0.97026205,-0.97257559,-0.96262033,-0.9726314,-0.9773575,-0.97689528,-0.97689528,-0.97130662,-0.96890718,-0.9738772,-0.98798995,-0.96565561,-0.97255122,-0.97588085,-0.95857999,-0.97849307,-0.98491027,-0.97163752,-0.97569183,-0.98391673,-0.97469783,-0.97634975,-0.98087068
"1204",-0.9866579,-0.96237203,-0.95413072,-0.99929276,-0.98938194,-0.9903147,-0.97324093,-0.95842035,-0.95901418,-0.97166371,-0.96349265,-0.97203934,-0.95812817,-0.96750992,-0.97610094,-0.97215011,-0.97215011,-0.96244313,-0.95951484,-0.96833609,-0.98866008,-0.96652373,-0.9583737,-0.9738367,-0.95895614,-0.9617375,-0.97554138,-0.96419978,-0.9756964,-0.98057836,-0.9683259,-0.9675879,-0.97187503
"1205",-0.98112332,-0.94861138,-0.94897957,-0.99903408,-0.99791168,-0.98486686,-0.96798351,-0.95803875,-0.95553282,-0.96999064,-0.94849721,-0.96119035,-0.95179989,-0.95681904,-0.97048139,-0.96541413,-0.96541413,-0.95674559,-0.94413979,-0.95982761,-0.98235032,-0.95018725,-0.95567014,-0.96640651,-0.95901082,-0.96024771,-0.97525816,-0.95061541,-0.96569259,-0.97436297,-0.95786493,-0.95335761,-0.96319834
"1206",-0.98329783,-0.95009893,-0.9560165,-0.99671773,-0.96928713,-0.98269521,-0.97199449,-0.95527212,-0.96965997,-0.97788155,-0.9546547,-0.96143064,-0.95874413,-0.96402149,-0.97177513,-0.97096245,-0.97096245,-0.96480731,-0.95246149,-0.96474312,-0.9844841,-0.95034828,-0.95476946,-0.97029463,-0.95465292,-0.97008917,-0.98104503,-0.95686159,-0.96539707,-0.97516052,-0.96290974,-0.9596843,-0.96836872
"1207",-0.98954452,-0.9572198,-0.94891309,-0.9973612,-0.97436265,-0.97992376,-0.98140319,-0.96717548,-0.97424082,-0.98384858,-0.96573806,-0.98805778,-0.96650872,-0.97775197,-0.98527748,-0.97674186,-0.97674186,-0.97912332,-0.97190743,-0.97930543,-0.99112872,-0.95741899,-0.9429753,-0.9817535,-0.96482244,-0.97500995,-0.98681279,-0.96477981,-0.99023654,-0.98097951,-0.98171209,-0.97666827,-0.98351346
"1208",-0.9902535,-0.96566591,-0.94207136,-0.99642054,-0.98775235,-0.97754962,-0.98350333,-0.96328895,-0.97536789,-0.98507858,-0.96608768,-0.98050689,-0.96614656,-0.97948128,-0.98425465,-0.97752972,-0.97752972,-0.98133718,-0.97176685,-0.97920557,-0.99178936,-0.96560605,-0.93590068,-0.98418604,-0.96000942,-0.97709924,-0.98766389,-0.96519465,-0.98246016,-0.98127616,-0.98410117,-0.97654896,-0.98467437
"1209",-0.9894556,-0.96841501,-0.94357117,-0.99586418,-0.98901581,-0.97031197,-0.98161737,-0.96621392,-0.97382157,-0.98593333,-0.96792934,-0.97597214,-0.96718137,-0.97901718,-0.9860808,-0.98069214,-0.98069214,-0.97975709,-0.97792259,-0.98238503,-0.99046118,-0.96826209,-0.93821708,-0.98071774,-0.9654395,-0.97703255,-0.98896543,-0.96751751,-0.97719562,-0.98581074,-0.98253646,-0.98388319,-0.98786436
"1210",-0.057141957,-0.075709734,-0.30853842,1,-0.12138076,-0.46461304,-0.82362076,-0.51846722,-0.72322201,-0.74160174,-0.71091979,-0.8100209,-0.58003695,-0.81062212,-0.81564684,0.58264429,0.58264429,-0.67049733,-0.69647977,-0.76780332,-0.0037170733,-0.048127766,-0.27520447,-0.84101202,-0.50344636,-0.75232175,-0.78285712,-0.72824041,-0.84673236,0.50279864,-0.68464749,-0.74868685,-0.79247132
"1211",-0.82431494,-0.68030357,-0.65092663,-0.7487361,-0.9102522,-0.67195448,-0.84507753,-0.65736461,-0.74142166,-0.77475367,-0.76091714,-0.78534841,-0.60224384,-0.83307312,-0.85054472,-0.66152481,-0.66152481,-0.71877742,-0.62558338,-0.76387026,-0.83837464,-0.70383341,-0.66925496,-0.85161439,-0.65613325,-0.75278343,-0.82767661,-0.76378186,-0.81327909,-0.70934745,-0.72050296,-0.6566178,-0.78889061
